"Analyte","SampleID","Spp_Loc","SampleDate","Sex","Weight","Length","Precipitation","value","Media","System","Seasonality","Chain_len","Acronym2"
"11ClPF3OUdS","JBA123-SW-SPILL-07092021","spill",2021-07-09,NA,NA,NA,0.5,1.35,"water","AFBC","summer",10,"Other"
"11ClPF3OUdS","JBA028-SW-RIPP-12082020","ripp",2020-12-08,NA,NA,NA,0,1.35,"water","AFBC","fall/winter",10,"Other"
"11ClPF3OUdS","PU036-JBA-08162021","pumpkinseed",2021-07-16,"U",10.31,7,NA,0.0675,"whole body","AFBC","summer",10,"Other"
"11ClPF3OUdS","EMM007-JBA-08162021","eastern mudminnow",2021-07-16,"U",1.95,6,NA,0.224,"whole body","AFBC","summer",10,"Other"
"11ClPF3OUdS","GC021-JBA-08162021","swallowtail shiner",2021-07-16,"U",1.65,5,NA,0.496,"whole body","AFBC","summer",10,"Other"
"11ClPF3OUdS","JBA072-SED-EXIT-04262021","exit",2021-04-26 12:00:00,NA,NA,NA,NA,0.2,"sediment","AFBC","spring",10,"Other"
"11ClPF3OUdS","PU029-JBA-08132021","pumpkinseed",2021-04-28,"U",3.15,6,NA,0.0545,"whole body","AFBC","spring",10,"Other"
"11ClPF3OUdS","JBA019-SW-DOWN-11272020","down",2020-11-27,NA,NA,NA,0,1.3,"water","AFBC","fall/winter",10,"Other"
"11ClPF3OUdS","BRS006-JBA-08132021","darter sp.",2021-04-28,"U",4.6,7,NA,0.0695,"whole body","AFBC","spring",10,"Other"
"11ClPF3OUdS","CS007-JBA-08162021","darter sp.",2021-07-16,"U",1.34,4,NA,0.254,"whole body","AFBC","summer",10,"Other"
"11ClPF3OUdS","JBA136-SW-EXIT-07142021","exit",2021-07-14,NA,NA,NA,0,1.3,"water","AFBC","summer",10,"Other"
"11ClPF3OUdS","JBA042-SW-SPILL-01142021","spill",2021-01-14,NA,NA,NA,0,1.35,"water","AFBC","fall/winter",10,"Other"
"11ClPF3OUdS","PU067-JBA-08162021","pumpkinseed",2021-07-16,"U",22.29,11,NA,0.433,"whole body","AFBC","summer",10,"Other"
"11ClPF3OUdS","GC006-JBA-08132021","swallowtail shiner",2021-04-28,"U",2.25,6,NA,0.0575,"whole body","AFBC","spring",10,"Other"
"11ClPF3OUdS","JBA116-SED-EXIT-07162021","exit",2021-07-16,NA,NA,NA,NA,NA,"sediment","AFBC","summer",10,"Other"
"11ClPF3OUdS","JBA128-SW-SPILL-07122021","spill",2021-07-12,NA,NA,NA,0,2.16,"water","AFBC","summer",10,"Other"
"11ClPF3OUdS","JBA002-SW-SPILL-11172020","spill",2020-11-17,NA,NA,NA,0,1.3,"water","AFBC","fall/winter",10,"Other"
"11ClPF3OUdS","PU040-LIV-08162021","pumpkinseed",2021-07-16,"M",40.79,13,NA,0.1655,"liver","AFBC","summer",10,"Other"
"11ClPF3OUdS","CC012-JBA-08162021","dace. sp",2021-07-16,"U",6.17,8,NA,0.4355,"whole body","AFBC","summer",10,"Other"
"11ClPF3OUdS","JBA043-SED-DOWN-04022021","down",2021-04-02,NA,NA,NA,NA,NA,"sediment","AFBC","spring",10,"Other"
"11ClPF3OUdS","JBA076-SED-EXIT-04282021","exit",2021-04-28,NA,NA,NA,NA,NA,"sediment","AFBC","spring",10,"Other"
"11ClPF3OUdS","PU033-JBA-08162021","pumpkinseed",2021-07-16,"U",10.95,8,NA,0.0675,"whole body","AFBC","summer",10,"Other"
"11ClPF3OUdS","SS003-JBA-08132021","dace. sp",2021-07-16,"U",2.01,4,NA,0.2185,"whole body","AFBC","summer",10,"Other"
"11ClPF3OUdS","GC018-JBA-08162021","swallowtail shiner",2021-07-16,"U",1.88,6,NA,0.0685,"whole body","AFBC","summer",10,"Other"
"11ClPF3OUdS","JBA109-SW-DOWN-06232021","down",2021-06-23,NA,NA,NA,0.33,2.18,"water","AFBC","summer",10,"Other"
"11ClPF3OUdS","JBA141-SW-EXIT-07162021","exit",2021-07-16,NA,NA,NA,0,2.145,"water","AFBC","summer",10,"Other"
"11ClPF3OUdS","JBA015-SW-EXIT-1124-2020","exit",2020-11-24,NA,NA,NA,NA,1.45,"water","AFBC","fall/winter",10,"Other"
"11ClPF3OUdS","PU049-JBA-08162021","pumpkinseed",2021-07-16,"U",3.29,6,NA,0.0725,"whole body","AFBC","summer",10,"Other"
"11ClPF3OUdS","CS004-JBA-08132021","darter sp.",2021-04-28,"U",2.35,6,NA,0.0555601117802482,"whole body","AFBC","spring",10,"Other"
"11ClPF3OUdS","JBA058-SED-RIPP-04152021","ripp",2021-04-15 12:00:00,NA,NA,NA,NA,0.2,"sediment","AFBC","spring",10,"Other"
"11ClPF3OUdS","JBA100-SW-EXIT-06142021","exit",2021-06-14,NA,NA,NA,0,2.065,"water","AFBC","summer",10,"Other"
"11ClPF3OUdS","JBA007-SW-SPILL-11192020","spill",2020-11-19,NA,NA,NA,0,1.3,"water","AFBC","fall/winter",10,"Other"
"11ClPF3OUdS","PU019-JBA-08132021","pumpkinseed",2021-04-28,"U",10.5,8,NA,0.0530580960808809,"whole body","AFBC","spring",10,"Other"
"11ClPF3OUdS","CC016-JBA-08162021","dace. sp",2021-07-16,"U",1.63,5,NA,0.42,"whole body","AFBC","summer",10,"Other"
"11ClPF3OUdS","JBA124-SW-RIPP-07092021","ripp",2021-07-09,NA,NA,NA,0.5,1.3,"water","AFBC","summer",10,"Other"
"11ClPF3OUdS","JBA029-SW-DOWN-12082020","down",2020-12-08,NA,NA,NA,0,1.3,"water","AFBC","fall/winter",10,"Other"
"11ClPF3OUdS","PU037-JBA-08162021","pumpkinseed",2021-07-16,"U",15.35,8,NA,0.0685,"whole body","AFBC","summer",10,"Other"
"11ClPF3OUdS","EMM008-JBA-08162021","eastern mudminnow",2021-07-16,"U",6.98,8,NA,0.455,"whole body","AFBC","summer",10,"Other"
"11ClPF3OUdS","GC022-JBA-08162021","swallowtail shiner",2021-07-16,"U",1.89,6,NA,0.426,"whole body","AFBC","summer",10,"Other"
"11ClPF3OUdS","JBA114-SW-DOWN-07012021","down",2021-07-01,NA,NA,NA,0.01,1.35,"water","AFBC","summer",10,"Other"
"11ClPF3OUdS","JBA052-SW-SPILL-040221","spill",2021-04-02,NA,NA,NA,0,1.3,"water","AFBC","spring",10,"Other"
"11ClPF3OUdS","JBA020-SW-EXIT-11272020","exit",2020-11-27,NA,NA,NA,0,1.2,"water","AFBC","fall/winter",10,"Other"
"11ClPF3OUdS","CC001-JBA-08132021","dace. sp",2021-04-28,"U",3.6,5,NA,0.055825673411783,"whole body","AFBC","spring",10,"Other"
"11ClPF3OUdS","EMM001-JBA-08132021","eastern mudminnow",2021-04-28,"U",2.25,6,NA,0.0588333640949409,"whole body","AFBC","spring",10,"Other"
"11ClPF3OUdS","JBA062-SED-RIPP-04222021","ripp",2021-04-22 12:00:00,NA,NA,NA,NA,0.195,"sediment","AFBC","spring",10,"Other"
"11ClPF3OUdS","JBA043-SW-RIPP-01142021","ripp",2021-01-14,NA,NA,NA,0,1.3,"water","AFBC","fall/winter",10,"Other"
"11ClPF3OUdS","PU068-JBA-08162021","pumpkinseed",2021-07-16,"U",15.22,10,NA,0.4495,"whole body","AFBC","summer",10,"Other"
"11ClPF3OUdS","GC007-JBA-08132021","swallowtail shiner",2021-04-28,"U",2.1,6,NA,0.0595,"whole body","AFBC","spring",10,"Other"
"11ClPF3OUdS","BK001-JBA-08132021","banded killifish",2021-04-28,"U",6.75,9,NA,0.066,"whole body","AFBC","spring",10,"Other"
"11ClPF3OUdS","JBA129-SW-RIPP-07122021","ripp",2021-07-12,NA,NA,NA,0,2.16,"water","AFBC","summer",10,"Other"
"11ClPF3OUdS","JBA034-SW-DOWN-12122020","down",2020-12-12,NA,NA,NA,0,1.3,"water","AFBC","fall/winter",10,"Other"
"11ClPF3OUdS","PU040-MU-08162021","pumpkinseed",2021-07-16,"M",40.79,13,NA,0.0695,"muscle","AFBC","summer",10,"Other"
"11ClPF3OUdS","ESM004-JBA-08162021","fallfish",2021-07-16,"U",5.37,8,NA,0.444,"whole body","AFBC","summer",10,"Other"
"11ClPF3OUdS","JBA044-SED-EXIT-04022021","exit",2021-04-02,NA,NA,NA,NA,NA,"sediment","AFBC","spring",10,"Other"
"11ClPF3OUdS","JBA081-SED-SPILL-06142021","spill",2021-06-14,NA,NA,NA,NA,NA,"sediment","AFBC","summer",10,"Other"
"11ClPF3OUdS","JBA057-SW-SPILL-040721","spill",2021-04-07,NA,NA,NA,NA,2.09,"water","AFBC","spring",10,"Other"
"11ClPF3OUdS","SS004-JBA-08132021","dace. sp",2021-07-16,"U",2.12,6,NA,0.2435,"whole body","AFBC","summer",10,"Other"
"11ClPF3OUdS","CC005-JBA-08132021","dace. sp",2021-04-28,"U",6.15,8,NA,0.0572046721587521,"whole body","AFBC","spring",10,"Other"
"11ClPF3OUdS","JBA110-SW-EXIT-06232021","exit",2021-06-23,NA,NA,NA,0.33,2.175,"water","AFBC","summer",10,"Other"
"11ClPF3OUdS","JBA037-SED-SPILL-03302021","spill",2021-03-30,NA,NA,NA,NA,0.2,"sediment","AFBC","spring",10,"Other"
"11ClPF3OUdS","JBA048-SW-RIPP-033021","ripp",2021-03-30,NA,NA,NA,0,2.145,"water","AFBC","spring",10,"Other"
"11ClPF3OUdS","PU050-JBA-08162021","pumpkinseed",2021-07-16,"U",5.55,6,NA,0.07,"whole body","AFBC","summer",10,"Other"
"11ClPF3OUdS","GC012-JBA-08132021","swallowtail shiner",2021-04-28,"U",2.3,6,NA,0.055,"whole body","AFBC","spring",10,"Other"
"11ClPF3OUdS","JBA059-SED-DOWN-04152021","down",2021-04-15 12:00:00,NA,NA,NA,NA,0.2,"sediment","AFBC","spring",10,"Other"
"11ClPF3OUdS","JBA102-SW-SPILL-06162021","spill",2021-06-16,NA,NA,NA,0,1.3,"water","AFBC","summer",10,"Other"
"11ClPF3OUdS","JBA008-SW-RIPP-11192020","ripp",2020-11-19,NA,NA,NA,0,1.3,"water","AFBC","fall/winter",10,"Other"
"11ClPF3OUdS","PU020-JBA-08132021","pumpkinseed",2021-04-28,"U",9.7,8,NA,0.0577705678403226,"whole body","AFBC","spring",10,"Other"
"11ClPF3OUdS","CC017-JBA-08162021","dace. sp",2021-07-16,"U",1.63,4,NA,0.4645,"whole body","AFBC","summer",10,"Other"
"11ClPF3OUdS","JBA048-SED-EXIT-04072021","exit",2021-04-07 12:00:00,NA,NA,NA,NA,0.2,"sediment","AFBC","spring",10,"Other"
"11ClPF3OUdS","JBA030-SW-EXIT-12082020","exit",2020-12-08,NA,NA,NA,0,1.3,"water","AFBC","fall/winter",10,"Other"
"11ClPF3OUdS","JBA062-SW-SPILL-040921","spill",2021-04-09,NA,NA,NA,0.37,1.35,"water","AFBC","spring",10,"Other"
"11ClPF3OUdS","ESM001-JBA-08162021","fallfish",2021-07-16,"U",4.83,8,NA,0.213,"whole body","AFBC","summer",10,"Other"
"11ClPF3OUdS","GC023-JBA-08162021","swallowtail shiner",2021-07-16,"U",2.2,6,NA,0.448,"whole body","AFBC","summer",10,"Other"
"11ClPF3OUdS","JBA115-SW-EXIT-07012021","exit",2021-07-01,NA,NA,NA,0.01,1.4,"water","AFBC","summer",10,"Other"
"11ClPF3OUdS","JBA053-SW-RIPP-040221","ripp",2021-04-02,NA,NA,NA,0,1.3,"water","AFBC","spring",10,"Other"
"11ClPF3OUdS","JBA022-SW-SPILL-12022020","spill",2020-12-02,NA,NA,NA,0.02,1.25,"water","AFBC","fall/winter",10,"Other"
"11ClPF3OUdS","CC002-JBA-08132021","dace. sp",2021-04-28,"U",5.45,8,NA,0.0531315546790941,"whole body","AFBC","spring",10,"Other"
"11ClPF3OUdS","EMM002-JBA-08132021","eastern mudminnow",2021-04-28,"U",2.75,6,NA,0.0675,"whole body","AFBC","spring",10,"Other"
"11ClPF3OUdS","JBA063-SED-DOWN-04222021","down",2021-04-22 12:00:00,NA,NA,NA,NA,0.2,"sediment","AFBC","spring",10,"Other"
"11ClPF3OUdS","JBA044-SW-DOWN-01142021","down",2021-01-14,NA,NA,NA,0,1.35,"water","AFBC","fall/winter",10,"Other"
"11ClPF3OUdS","PU069-JBA-08162021","pumpkinseed",2021-07-16,"U",13.2,9,NA,0.4345,"whole body","AFBC","summer",10,"Other"
"11ClPF3OUdS","GC008-JBA-08132021","swallowtail shiner",2021-04-28,"U",1.9,5,NA,0.054,"whole body","AFBC","spring",10,"Other"
"11ClPF3OUdS","BRS001-JBA-08132021","darter sp.",2021-04-28,"U",4.25,8,NA,0.0550590572776184,"whole body","AFBC","spring",10,"Other"
"11ClPF3OUdS","JBA130-SW-DOWN-07122021","down",2021-07-12,NA,NA,NA,0,2.14,"water","AFBC","summer",10,"Other"
"11ClPF3OUdS","JBA035-SW-EXIT-12122020","exit",2020-12-12,NA,NA,NA,0,1.25,"water","AFBC","fall/winter",10,"Other"
"11ClPF3OUdS","PU041-LIV-08162021","pumpkinseed",2021-07-16,"M",30.45,12,NA,0.2525,"liver","AFBC","summer",10,"Other"
"11ClPF3OUdS","GC001-JBA-08132021","swallowtail shiner",2021-04-28,"U",2.8,6,NA,0.0541053656510574,"whole body","AFBC","spring",10,"Other"
"11ClPF3OUdS","JBA045-SED-SPILL-04072021","spill",2021-04-07 12:00:00,NA,NA,NA,NA,0.195,"sediment","AFBC","spring",10,"Other"
"11ClPF3OUdS","JBA082-SED-RIPP-06142021","ripp",2021-06-14,NA,NA,NA,NA,NA,"sediment","AFBC","summer",10,"Other"
"11ClPF3OUdS","JBA058-SW-RIPP-040721","ripp",2021-04-07,NA,NA,NA,NA,2.07,"water","AFBC","spring",10,"Other"
"11ClPF3OUdS","SS005-JBA-08132021","dace. sp",2021-07-16,"U",2.04,5,NA,0.2555,"whole body","AFBC","summer",10,"Other"
"11ClPF3OUdS","CC007-JBA-08132021","creek chubsucker",2021-04-28,"U",7.65,10,NA,0.0615,"whole body","AFBC","spring",10,"Other"
"11ClPF3OUdS","JBA112-SW-SPILL-07012021","spill",2021-07-01,NA,NA,NA,0.01,1.35,"water","AFBC","summer",10,"Other"
"11ClPF3OUdS","JBA038-SED-RIPP-03302021","ripp",2021-03-30,NA,NA,NA,NA,0.2,"sediment","AFBC","spring",10,"Other"
"11ClPF3OUdS","JBA049-SW-DOWN-033021","down",2021-03-30,NA,NA,NA,0,2.17,"water","AFBC","spring",10,"Other"
"11ClPF3OUdS","PU051-JBA-08162021","pumpkinseed",2021-07-16,"U",4.68,5,NA,0.0655,"whole body","AFBC","summer",10,"Other"
"11ClPF3OUdS","GC013-JBA-08132021","swallowtail shiner",2021-04-28,"U",1.6,5,NA,0.0565,"whole body","AFBC","spring",10,"Other"
"11ClPF3OUdS","JBA060-SED-EXIT-04152021","exit",2021-04-15 12:00:00,NA,NA,NA,NA,0.2,"sediment","AFBC","spring",10,"Other"
"11ClPF3OUdS","JBA103-SW-RIPP-06162021","ripp",2021-06-16,NA,NA,NA,0,1.3,"water","AFBC","summer",10,"Other"
"11ClPF3OUdS","JBA009-SW-DOWN-11192020","down",2020-11-19,NA,NA,NA,0,1.3,"water","AFBC","fall/winter",10,"Other"
"11ClPF3OUdS","PU021-JBA-08132021","pumpkinseed",2021-04-28,"U",10.9,8,NA,0.0532474014781962,"whole body","AFBC","spring",10,"Other"
"11ClPF3OUdS","CCS001-JBA-08162021","creek chubsucker",2021-04-28,"U",22.23,12,NA,0.072,"whole body","AFBC","spring",10,"Other"
"11ClPF3OUdS","JBA053-SED-SPILL-04132021","spill",2021-04-13 12:00:00,NA,NA,NA,NA,0.2,"sediment","AFBC","spring",10,"Other"
"11ClPF3OUdS","JBA032-SW-SPILL-12122020","spill",2020-12-12,NA,NA,NA,0,1.25,"water","AFBC","fall/winter",10,"Other"
"11ClPF3OUdS","JBA063-SW-RIPP-040921","ripp",2021-04-09,NA,NA,NA,0.37,1.3,"water","AFBC","spring",10,"Other"
"11ClPF3OUdS","ESM002-JBA-08162021","fallfish",2021-07-16,"U",3.57,8,NA,0.22,"whole body","AFBC","summer",10,"Other"
"11ClPF3OUdS","GC024-JBA-08162021","swallowtail shiner",2021-07-16,"U",1.93,6,NA,0.4965,"whole body","AFBC","summer",10,"Other"
"11ClPF3OUdS","JBA118-SW-SPILL-07072021","spill",2021-07-07,NA,NA,NA,0,2.11,"water","AFBC","summer",10,"Other"
"11ClPF3OUdS","JBA054-SW-DOWN-040221","down",2021-04-02,NA,NA,NA,0,1.5,"water","AFBC","spring",10,"Other"
"11ClPF3OUdS","JBA023-SW-RIPP-12022020","ripp",2020-12-02,NA,NA,NA,0.02,1.25,"water","AFBC","fall/winter",10,"Other"
"11ClPF3OUdS","CC003-JBA-08132021","dace. sp",2021-04-28,"U",8.15,8,NA,0.0542474031618538,"whole body","AFBC","spring",10,"Other"
"11ClPF3OUdS","EMM003-JBA-08132021","eastern mudminnow",2021-04-28,"U",2.15,6,NA,0.069,"whole body","AFBC","spring",10,"Other"
"11ClPF3OUdS","JBA064-SED-EXIT-04222021","exit",2021-04-22 12:00:00,NA,NA,NA,NA,0.2,"sediment","AFBC","spring",10,"Other"
"11ClPF3OUdS","JBA045-SW-EXIT-01142021","exit",2021-01-14,NA,NA,NA,0,1.3,"water","AFBC","fall/winter",10,"Other"
"11ClPF3OUdS","PU070-JBA-08162021","pumpkinseed",2021-07-16,"U",13.51,10,NA,0.467,"whole body","AFBC","summer",10,"Other"
"11ClPF3OUdS","GC009-JBA-08132021","swallowtail shiner",2021-04-28,"U",2.45,5,NA,0.0535,"whole body","AFBC","spring",10,"Other"
"11ClPF3OUdS","BRS002-JBA-08132021","darter sp.",2021-04-28,"U",5.25,8,NA,0.0555,"whole body","AFBC","spring",10,"Other"
"11ClPF3OUdS","JBA131-SW-EXIT-07122021","exit",2021-07-12,NA,NA,NA,0,2.12,"water","AFBC","summer",10,"Other"
"11ClPF3OUdS","JBA037-SW-SPILL-12152020","spill",2020-12-15,NA,NA,NA,0.92,1.25,"water","AFBC","fall/winter",10,"Other"
"11ClPF3OUdS","PU041-MU-08162021","pumpkinseed",2021-07-16,"M",30.45,12,NA,0.069,"muscle","AFBC","summer",10,"Other"
"11ClPF3OUdS","GC002-JBA-08132021","swallowtail shiner",2021-04-28,"U",2.45,6,NA,0.054,"whole body","AFBC","spring",10,"Other"
"11ClPF3OUdS","JBA046-SED-RIPP-04072021","ripp",2021-04-07 12:00:00,NA,NA,NA,NA,0.2,"sediment","AFBC","spring",10,"Other"
"11ClPF3OUdS","JBA083-SED-DOWN-06142021","down",2021-06-14,NA,NA,NA,NA,NA,"sediment","AFBC","summer",10,"Other"
"11ClPF3OUdS","JBA059-SW-DOWN-040721","down",2021-04-07,NA,NA,NA,NA,2.17,"water","AFBC","spring",10,"Other"
"11ClPF3OUdS","SS006-JBA-08132021","dace. sp",2021-07-16,"U",3.02,4,NA,0.248,"whole body","AFBC","summer",10,"Other"
"11ClPF3OUdS","CC008-JBA-08162021","dace. sp",2021-07-16,"U",23.18,12,NA,0.2465,"whole body","AFBC","summer",10,"Other"
"11ClPF3OUdS","JBA113-SW-RIPP-07012021","ripp",2021-07-01,NA,NA,NA,0.01,1.35,"water","AFBC","summer",10,"Other"
"11ClPF3OUdS","JBA039-SED-DOWN-03302021","down",2021-03-30,NA,NA,NA,NA,0.2,"sediment","AFBC","spring",10,"Other"
"11ClPF3OUdS","JBA050-SW-EXIT-033021","exit",2021-03-30,NA,NA,NA,0,2.17,"water","AFBC","spring",10,"Other"
"11ClPF3OUdS","PU052-JBA-08162021","pumpkinseed",2021-07-16,"U",9.56,8,NA,0.0685,"whole body","AFBC","summer",10,"Other"
"11ClPF3OUdS","GC014-JBA-08132021","swallowtail shiner",2021-04-28,"U",2.15,6,NA,0.0525,"whole body","AFBC","spring",10,"Other"
"11ClPF3OUdS","JBA061-SED-SPILL-04222021","spill",2021-04-22 12:00:00,NA,NA,NA,NA,0.195,"sediment","AFBC","spring",10,"Other"
"11ClPF3OUdS","JBA104-SW-DOWN-06162021","down",2021-06-16,NA,NA,NA,0,1.3,"water","AFBC","summer",10,"Other"
"11ClPF3OUdS","JBA010-SW-EXIT-11192020","exit",2020-11-19,NA,NA,NA,0,1.3,"water","AFBC","fall/winter",10,"Other"
"11ClPF3OUdS","PU022-JBA-08132021","pumpkinseed",2021-04-28,"U",4.15,5,NA,0.0531000475306385,"whole body","AFBC","spring",10,"Other"
"11ClPF3OUdS","CCS002-JBA-08162021","dace. sp",2021-04-28,"U",13.86,11,NA,0.0745,"whole body","AFBC","spring",10,"Other"
"11ClPF3OUdS","JBA054-SED-RIPP-04132021","ripp",2021-04-13 12:00:00,NA,NA,NA,NA,0.195,"sediment","AFBC","spring",10,"Other"
"11ClPF3OUdS","JBA033-SW-RIPP-12122020","ripp",2020-12-12,NA,NA,NA,0,1.25,"water","AFBC","fall/winter",10,"Other"
"11ClPF3OUdS","JBA064-SW-DOWN-040921","down",2021-04-09,NA,NA,NA,0.37,1.35,"water","AFBC","spring",10,"Other"
"11ClPF3OUdS","ESM003-JBA-08162021","fallfish",2021-07-16,"U",4.43,8,NA,0.246,"whole body","AFBC","summer",10,"Other"
"11ClPF3OUdS","GC025-JBA-08162021","swallowtail shiner",2021-07-16,"U",2.45,6,NA,0.4335,"whole body","AFBC","summer",10,"Other"
"11ClPF3OUdS","JBA119-SW-RIPP-07072021","ripp",2021-07-07,NA,NA,NA,0,2.235,"water","AFBC","summer",10,"Other"
"11ClPF3OUdS","JBA055-SW-EXIT-040221","exit",2021-04-02,NA,NA,NA,0,1.3,"water","AFBC","spring",10,"Other"
"11ClPF3OUdS","JBA024-SW-DOWN-12022020","down",2020-12-02,NA,NA,NA,0.02,1.25,"water","AFBC","fall/winter",10,"Other"
"11ClPF3OUdS","CC004-JBA-08132021","dace. sp",2021-04-28,"U",6.8,8,NA,0.0539640699994978,"whole body","AFBC","spring",10,"Other"
"11ClPF3OUdS","EMM004-JBA-08132021","eastern mudminnow",2021-04-28,"U",4.05,6,NA,0.069,"whole body","AFBC","spring",10,"Other"
"11ClPF3OUdS","JBA069-SED-SPILL-04262021","spill",2021-04-26 12:00:00,NA,NA,NA,NA,0.2,"sediment","AFBC","spring",10,"Other"
"11ClPF3OUdS","JBA047-SW-SPILL-033021","spill",2021-03-30,NA,NA,NA,0,2.025,"water","AFBC","spring",10,"Other"
"11ClPF3OUdS","PU071-JBA-08162021","pumpkinseed",2021-07-16,"U",11.46,9,NA,0.4185,"whole body","AFBC","summer",10,"Other"
"11ClPF3OUdS","GC010-JBA-08132021","swallowtail shiner",2021-04-28,"U",2.4,6,NA,0.0565,"whole body","AFBC","spring",10,"Other"
"11ClPF3OUdS","BRS003-JBA-08132021","darter sp.",2021-04-28,"U",4.95,8,NA,0.053,"whole body","AFBC","spring",10,"Other"
"11ClPF3OUdS","JBA133-SW-SPILL-07142021","spill",2021-07-14,NA,NA,NA,0,1.35,"water","AFBC","summer",10,"Other"
"11ClPF3OUdS","JBA038-SW-RIPP-12152020","ripp",2020-12-15,NA,NA,NA,0.92,1.25,"water","AFBC","fall/winter",10,"Other"
"11ClPF3OUdS","PU042-JBA-08162021","pumpkinseed",2021-07-16,"U",10.43,9,NA,0.0815,"whole body","AFBC","summer",10,"Other"
"11ClPF3OUdS","GC003-JBA-08132021","swallowtail shiner",2021-04-28,"U",1.95,6,NA,0.056,"whole body","AFBC","spring",10,"Other"
"11ClPF3OUdS","JBA047-SED-DOWN-04072021","down",2021-04-07 12:00:00,NA,NA,NA,NA,0.2,"sediment","AFBC","spring",10,"Other"
"11ClPF3OUdS","JBA084-SED-EXIT-06142021","exit",2021-06-14,NA,NA,NA,NA,NA,"sediment","AFBC","summer",10,"Other"
"11ClPF3OUdS","JBA060-SW-EXIT-040721","exit",2021-04-07,NA,NA,NA,NA,2.13,"water","AFBC","spring",10,"Other"
"11ClPF3OUdS","SS007-JBA-08162021","dace. sp",2021-07-16,"U",1.79,4,NA,0.431,"whole body","AFBC","summer",10,"Other"
"33FTCA","CCS001-JBA-08162021","creek chubsucker",2021-04-28,"U",22.23,12,NA,0.083,"whole body","AFBC","spring",3,"Other"
"33FTCA","PU004-JBA-08132021","pumpkinseed",2021-04-28,"U",7.52,8,NA,0.0844757967857143,"whole body","AFBC","spring",3,"Other"
"33FTCA","PU062-JBA-08162021","pumpkinseed",2021-07-16,"U",11.56,8,NA,0.2115,"whole body","AFBC","summer",3,"Other"
"33FTCA","CS001-JBA-08132021","darter sp.",2021-04-28,"U",2.5,6,NA,0.0816856738756751,"whole body","AFBC","spring",3,"Other"
"33FTCA","CC017-JBA-08162021","dace. sp",2021-07-16,"U",1.63,4,NA,0.268,"whole body","AFBC","summer",3,"Other"
"33FTCA","PU026-JBA-08132021","pumpkinseed",2021-04-28,"U",4.45,6,NA,0.0825,"whole body","AFBC","spring",3,"Other"
"33FTCA","JBA139-SW-RIPP-07162021","ripp",2021-07-16,NA,NA,NA,0,2.69,"water","AFBC","summer",3,"Other"
"33FTCA","CS002-JBA-08132021","darter sp.",2021-04-28,"U",3,7,NA,0.0851157649431818,"whole body","AFBC","spring",3,"Other"
"33FTCA","CC016-JBA-08162021","dace. sp",2021-07-16,"U",1.63,5,NA,0.242,"whole body","AFBC","summer",3,"Other"
"33FTCA","PU005-JBA-08132021","pumpkinseed",2021-04-28,"U",5.73,8,NA,0.0836669859654255,"whole body","AFBC","spring",3,"Other"
"33FTCA","CC014-JBA-08162021","dace. sp",2021-07-16,"U",9.05,10,NA,0.26,"whole body","AFBC","summer",3,"Other"
"33FTCA","PU003-JBA-08132021","pumpkinseed",2021-04-28,"U",10.71,8,NA,0.0824564550298805,"whole body","AFBC","spring",3,"Other"
"33FTCA","CCS002-JBA-08162021","dace. sp",2021-04-28,"U",13.86,11,NA,0.086,"whole body","AFBC","spring",3,"Other"
"33FTCA","CC015-JBA-08162021","dace. sp",2021-07-16,"U",2.03,6,NA,0.257,"whole body","AFBC","summer",3,"Other"
"33FTCA","PU027-JBA-08132021","pumpkinseed",2021-04-28,"U",12.95,8,NA,0.081,"whole body","AFBC","spring",3,"Other"
"33FTCA","PU072-JBA-08162021","pumpkinseed",2021-07-16,"U",11.52,9,NA,0.246,"whole body","AFBC","summer",3,"Other"
"33FTCA","GC005-JBA-08132021","swallowtail shiner",2021-04-28,"U",2.75,6,NA,0.08,"whole body","AFBC","spring",3,"Other"
"33FTCA","JBA012-SW-SPILL-1124-2020","spill",2020-11-24,NA,NA,NA,NA,2.8,"water","AFBC","fall/winter",3,"Other"
"33FTCA","PU064-LIV-08162021","pumpkinseed",2021-07-16,"M",55,12,NA,0.321,"liver","AFBC","summer",3,"Other"
"33FTCA","ESM004-JBA-08162021","fallfish",2021-07-16,"U",5.37,8,NA,0.256,"whole body","AFBC","summer",3,"Other"
"33FTCA","GC006-JBA-08132021","swallowtail shiner",2021-04-28,"U",2.25,6,NA,0.084,"whole body","AFBC","spring",3,"Other"
"33FTCA","JBA039-SW-DOWN-12152020","down",2020-12-15,NA,NA,NA,0.92,2.7,"water","AFBC","fall/winter",3,"Other"
"33FTCA","PU023-JBA-08132021","pumpkinseed",2021-04-28,"U",9.35,8,NA,0.078,"whole body","AFBC","spring",3,"Other"
"33FTCA","PU063-JBA-08162021","pumpkinseed",2021-07-16,"U",16.59,8,NA,0.2215,"whole body","AFBC","summer",3,"Other"
"33FTCA","PU025-JBA-08132021","pumpkinseed",2021-04-28,"U",4.35,6,NA,0.079,"whole body","AFBC","spring",3,"Other"
"33FTCA","PU064-MU-08162021","pumpkinseed",2021-07-16,"M",55,12,NA,0.22,"muscle","AFBC","summer",3,"Other"
"33FTCA","GC025-JBA-08162021","swallowtail shiner",2021-07-16,"U",2.45,6,NA,0.25,"whole body","AFBC","summer",3,"Other"
